사다리,방해물FOUP,거리대,GT거리_mm,frame,마스크IoU,오선택,화면잘림,coarse_R_deg,coarse_t_mm,refined_R_deg,refined_t_mm,RH1_R_deg,RH1_t_mm,RH1_ADD_mm,RH1_KPI,IoU_sf03,오선택_sf03
다중,2,0.85,856.8,frame_0025,0.9845,0,0,0.3109,2.701,0.4838,3.0094,0.3109,3.0094,3.2563,1,0.9845,0
다중,2,0.85,867.2,frame_0026,0.9196,0,0,0.4358,4.0299,0.6887,1.9426,0.4358,1.9426,1.866,1,0.9196,0
다중,2,0.85,844.2,frame_0027,0.962,0,0,0.5698,2.504,0.2743,1.8074,0.5698,1.8074,1.8739,1,0.962,0
다중,2,0.85,851.2,frame_0028,0.988,0,0,0.4444,3.0582,0.4698,2.0351,0.4444,2.0351,2.1106,1,0.988,0
다중,2,0.85,828.9,frame_0029,0.9891,0,0,0.3296,3.9507,0.2913,2.0506,0.3296,2.0506,2.0633,1,0.9891,0
다중,2,0.85,854.5,frame_0030,0.9871,0,0,0.6925,3.4349,0.2755,2.65,0.6925,2.65,2.7157,1,0.9871,0
다중,2,0.85,874.4,frame_0031,0.9871,0,0,0.3915,1.3478,0.9741,2.4573,0.3915,2.4573,2.5958,1,0.9871,0
다중,2,0.85,877.4,frame_0032,0.8523,0,0,0.2086,1.2296,0.3145,1.7498,0.2086,1.7498,1.879,1,0.6405,0
다중,2,0.85,877.7,frame_0033,0.9871,0,0,0.5029,1.8647,0.3528,2.6715,0.5029,2.6715,2.5863,1,0.9871,0
다중,2,0.85,842.5,frame_0034,0.9425,0,0,0.3446,0.8183,0.4555,2.4989,0.3446,2.4989,2.7095,1,0.9425,0
다중,2,0.85,865.4,frame_0035,0.9849,0,0,0.6269,3.3768,0.633,2.0126,0.6269,2.0126,2.1143,1,0.9849,0
다중,2,0.85,850.1,frame_0036,0.9884,0,0,0.6345,3.0945,0.2573,1.8928,0.6345,1.8928,1.9803,1,0.9884,0
다중,2,0.85,878.3,frame_0037,0.8668,0,0,0.3814,1.9822,0.2921,2.4943,0.3814,2.4943,2.7939,1,0.8668,0
다중,2,0.85,846.2,frame_0038,0.9862,0,0,0.4134,2.5651,0.4566,2.2408,0.4134,2.2408,2.3115,1,0.9862,0
다중,2,0.85,825.4,frame_0039,0.8448,0,0,0.5731,2.1847,0.3705,2.153,0.5731,2.153,2.2108,1,0.8448,0
다중,2,0.85,837.2,frame_0040,0.8375,0,0,0.3238,2.9773,0.8402,2.2432,0.3238,2.2432,2.2193,1,0.8375,0
다중,2,0.85,831.1,frame_0041,0.9643,0,0,0.4626,2.034,0.7028,2.0258,0.4626,2.0258,2.0734,1,0.9643,0
다중,2,0.85,828.9,frame_0042,0.986,0,0,1.1082,3.416,0.6789,1.2952,1.1082,1.2952,2.4193,1,0.986,0
다중,2,0.85,849.6,frame_0043,0.9856,0,0,0.3741,2.5789,0.8163,1.6437,0.3741,1.6437,1.8034,1,0.9856,0
다중,2,0.85,849.5,frame_0044,0.9804,0,0,0.2766,1.8878,0.3287,2.4531,0.2766,2.4531,2.4239,1,0.9804,0
다중,2,0.85,826.2,frame_0045,0.9508,0,0,0.8544,3.2478,0.8258,3.1561,0.8544,3.1561,3.0647,1,0.9508,0
다중,2,0.85,842.5,frame_0046,0.0,1,0,42.7313,1100.2202,42.0665,1103.1177,42.7313,1103.1177,1104.0366,0,0.9323,0
다중,2,0.85,836.3,frame_0047,0.941,0,0,1.0371,2.4274,0.6216,2.391,1.0371,2.391,3.3764,1,0.941,0
다중,2,0.85,856.9,frame_0048,0.9798,0,0,0.3689,3.0273,0.6214,1.5825,0.3689,1.5825,1.878,1,0.9798,0
다중,2,0.85,861.1,frame_0049,0.8421,0,0,0.6626,3.4706,1.2855,2.6279,0.6626,2.6279,2.7641,1,0.8421,0
다중,2,0.85,861.4,frame_0050,0.9884,0,0,0.1692,1.7317,0.6557,2.0545,0.1692,2.0545,2.1074,1,0.9884,0
다중,2,0.85,820.5,frame_0051,0.8265,0,0,0.8844,2.7928,0.5008,2.0981,0.8844,2.0981,2.5144,1,0.8265,0
다중,2,0.85,858.3,frame_0052,0.9887,0,0,0.3147,2.7329,0.8377,2.2823,0.3147,2.2823,2.3572,1,0.9887,0
다중,2,0.85,868.2,frame_0053,0.7962,0,0,0.4371,3.3102,0.5298,2.9767,0.4371,2.9767,2.9749,1,0.7962,0
다중,2,0.85,847.6,frame_0054,0.948,0,0,0.2836,3.3888,0.4782,2.1478,0.2836,2.1478,2.3041,1,0.948,0
다중,2,0.85,870.7,frame_0055,0.9787,0,0,0.5013,3.1478,0.9541,1.5081,0.5013,1.5081,1.5754,1,0.9787,0
다중,2,0.85,836.5,frame_0056,0.8281,0,0,0.3647,2.9535,0.6946,2.0317,0.3647,2.0317,2.087,1,0.8281,0
다중,2,0.85,879.8,frame_0057,0.8882,0,0,0.5504,3.894,0.6558,2.0091,0.5504,2.0091,2.2948,1,0.8882,0
다중,2,0.85,852.3,frame_0058,0.9287,0,0,0.1543,1.7719,0.382,2.3308,0.1543,2.3308,2.4258,1,0.9287,0
다중,2,0.85,875.2,frame_0059,0.0,1,0,142.2301,1169.3084,141.4626,1175.8434,142.2301,1175.8434,1180.9974,0,0.8542,0
다중,2,0.85,877.3,frame_0060,0.9773,0,0,0.6126,2.8322,0.7048,1.6963,0.6126,1.6963,2.2005,1,0.9773,0
다중,2,0.85,858.8,frame_0061,0.9534,0,0,0.5531,4.1109,0.6356,1.3339,0.5531,1.3339,1.5591,1,0.9534,0
다중,2,0.85,826.3,frame_0062,0.9898,0,0,0.2921,2.6803,0.4728,1.9836,0.2921,1.9836,2.1986,1,0.9898,0
다중,2,0.85,834.6,frame_0063,0.949,0,0,0.4876,2.1199,0.183,2.0608,0.4876,2.0608,2.2828,1,0.949,0
다중,2,0.85,854.6,frame_0064,0.9642,0,0,0.2633,3.5112,0.3859,2.5967,0.2633,2.5967,2.4669,1,0.9642,0
다중,2,0.85,871.6,frame_0065,0.9325,0,0,0.562,3.6917,0.9158,1.6246,0.562,1.6246,1.8531,1,0.9325,0
다중,2,0.85,833.2,frame_0066,0.9551,0,0,0.8258,2.3328,0.3187,3.2177,0.8258,3.2177,3.3989,1,0.9551,0
다중,2,0.85,853.0,frame_0067,0.8886,0,0,0.5465,2.19,0.3503,2.1216,0.5465,2.1216,2.0383,1,0.8886,0
다중,2,0.85,858.3,frame_0068,0.8714,0,0,0.7579,3.1733,0.1356,4.3373,0.7579,4.3373,4.1156,1,0.8714,0
다중,2,0.85,841.5,frame_0069,0.8464,0,0,0.2438,3.3202,0.4109,1.6975,0.2438,1.6975,1.6457,1,0.8464,0
다중,2,0.85,833.5,frame_0070,0.9888,0,0,0.3512,2.8249,0.4811,1.923,0.3512,1.923,1.9754,1,0.9888,0
다중,2,0.85,856.6,frame_0071,0.8558,0,0,0.3455,0.6448,0.291,2.7612,0.3455,2.7612,3.014,1,0.8558,0
다중,2,0.85,856.1,frame_0072,0.9885,0,0,0.3812,2.6436,0.5897,2.3976,0.3812,2.3976,2.2592,1,0.9885,0
다중,2,0.85,866.2,frame_0073,0.8168,0,0,0.907,4.5244,1.0733,1.867,0.907,1.867,2.688,1,0.0,1
다중,2,0.85,873.5,frame_0074,0.0,1,0,172.9698,419.2907,176.4701,407.5179,172.9698,407.5179,414.2854,0,0.9836,0
다중,2,0.85,847.7,frame_0075,0.0,1,0,148.6557,1007.1385,146.2314,1002.4961,148.6557,1002.4961,1008.1122,0,0.826,0
다중,2,0.85,868.4,frame_0076,0.9888,0,0,0.4767,0.6794,0.3504,2.3063,0.4767,2.3063,2.6873,1,0.9888,0
다중,2,0.85,858.8,frame_0077,0.8483,0,0,0.1927,3.582,1.3358,2.6649,0.1927,2.6649,2.7889,1,0.8483,0
다중,2,0.85,827.4,frame_0078,0.8848,0,0,0.6367,3.0707,0.5005,2.117,0.6367,2.117,2.3856,1,0.8848,0
다중,2,0.85,858.9,frame_0079,0.9823,0,0,1.1113,2.9736,0.7713,1.9033,1.1113,1.9033,2.7672,1,0.9823,0
단일,0,0.30,291.3,frame_0000,0.8653,0,1,1.3643,4.0146,0.2911,1.0036,1.3643,1.0036,2.3493,1,0.8653,0
단일,0,0.30,270.3,frame_0001,0.8886,0,1,0.2327,3.4942,0.3574,0.6761,0.2327,0.6761,0.7824,1,0.8886,0
단일,0,0.30,311.5,frame_0002,0.99,0,0,0.6085,1.6924,0.1771,0.5224,0.6085,0.5224,1.2066,1,0.99,0
단일,0,0.30,290.3,frame_0003,0.8214,0,1,1.3912,1.6838,0.4532,0.6204,1.3912,0.6204,2.1234,1,0.7032,0
단일,0,0.30,292.0,frame_0004,0.8266,0,0,0.4727,3.4104,0.4525,0.6602,0.4727,0.6602,1.0276,1,0.8266,0
단일,0,0.30,329.5,frame_0005,0.8707,0,1,0.2845,2.6644,0.3668,0.7104,0.2845,0.7104,0.9146,1,0.8707,0
단일,0,0.30,270.7,frame_0006,0.7715,0,0,0.6408,2.4519,0.3874,0.8615,0.6408,0.8615,1.3799,1,0.7715,0
단일,0,0.30,303.3,frame_0007,0.0,1,1,147.5066,501.1225,140.2943,462.1227,147.5066,462.1227,440.4118,0,0.8734,0
단일,0,0.30,316.1,frame_0008,0.8725,0,1,0.8757,3.4344,0.3824,0.3852,0.8757,0.3852,1.4239,1,0.8725,0
단일,0,0.30,298.5,frame_0009,0.8659,0,1,0.7105,1.6518,0.1258,0.8632,0.7105,0.8632,1.309,1,0.8659,0
단일,0,0.30,276.8,frame_0010,0.9567,0,1,0.1882,1.2566,0.5033,0.6546,0.1882,0.6546,0.7428,1,0.9567,0
단일,0,0.30,290.2,frame_0011,0.7637,0,0,0.5101,1.6082,0.7395,0.5226,0.5101,0.5226,0.9371,1,0.7637,0
단일,0,0.30,304.8,frame_0012,0.876,0,1,1.2946,2.825,0.2578,0.3959,1.2946,0.3959,1.948,1,0.876,0
단일,0,0.30,291.3,frame_0013,0.8937,0,1,0.1989,1.4148,0.4185,0.88,0.1989,0.88,0.8973,1,0.8937,0
단일,0,0.30,290.6,frame_0014,0.8305,0,1,0.8159,1.3236,0.2405,1.1557,0.8159,1.1557,1.5285,1,0.8305,0
단일,0,0.30,328.6,frame_0015,0.8851,0,1,0.4409,3.7342,0.6169,0.8792,0.4409,0.8792,1.2746,1,0.8851,0
단일,0,0.30,328.2,frame_0016,0.9875,0,0,0.1615,2.1717,0.2285,0.4038,0.1615,0.4038,0.4336,1,0.9875,0
단일,0,0.30,298.7,frame_0017,0.8146,0,0,0.3354,0.5519,0.1698,0.7575,0.3354,0.7575,1.0193,1,0.8146,0
단일,0,0.30,288.1,frame_0018,0.8655,0,1,0.439,3.6661,0.0953,0.8732,0.439,0.8732,1.215,1,0.8655,0
단일,0,0.30,328.9,frame_0019,0.9549,0,0,0.7388,3.2627,0.6744,1.0925,0.7388,1.0925,1.6296,1,0.9549,0
단일,0,0.30,299.2,frame_0020,0.8836,0,1,0.3907,3.1747,0.2011,0.3928,0.3907,0.3928,0.7434,1,0.8836,0
단일,0,0.30,293.0,frame_0021,0.8733,0,1,1.1282,4.9496,0.3507,0.8177,1.1282,0.8177,2.0024,1,0.8733,0
단일,0,0.30,292.6,frame_0022,0.8544,0,1,0.1445,4.176,0.3281,0.5325,0.1445,0.5325,0.5922,1,0.8544,0
단일,0,0.30,328.4,frame_0023,0.9111,0,0,0.4828,3.8646,0.2538,0.3664,0.4828,0.3664,0.795,1,0.9111,0
단일,0,0.30,316.1,frame_0024,0.8751,0,1,0.5432,4.2396,0.3877,0.5499,0.5432,0.5499,1.0824,1,0.8751,0
단일,0,0.30,301.9,frame_0025,0.863,0,1,1.1606,3.9029,0.4762,1.0859,1.1606,1.0859,2.1236,1,0.863,0
단일,0,0.30,329.5,frame_0026,0.8155,0,0,0.1686,2.1286,0.4237,0.7582,0.1686,0.7582,0.887,1,0.8155,0
단일,0,0.30,309.8,frame_0027,0.9911,0,1,0.2613,1.5647,0.2068,0.9472,0.2613,0.9472,1.0652,1,0.9911,0
단일,0,0.30,326.5,frame_0028,0.863,0,1,1.7146,3.724,0.3865,0.2562,1.7146,0.2562,2.5312,1,0.863,0
단일,0,0.30,290.3,frame_0029,0.8526,0,1,0.5105,1.809,0.1146,0.8489,0.5105,0.8489,1.1311,1,0.8526,0
단일,0,0.30,300.6,frame_0030,0.8812,0,1,1.4325,4.3941,0.4786,0.6671,1.4325,0.6671,2.2082,1,0.8812,0
단일,0,0.30,301.8,frame_0031,0.757,0,1,0.8402,0.646,0.6359,0.8748,0.8402,0.8748,1.4968,1,0.757,0
단일,0,0.30,287.2,frame_0032,0.8213,0,1,0.2866,2.8482,0.4281,0.9455,0.2866,0.9455,1.1244,1,0.8213,0
단일,0,0.30,281.1,frame_0033,0.8317,0,1,0.4098,3.0737,0.2664,0.738,0.4098,0.738,0.9497,1,0.8317,0
단일,0,0.30,323.0,frame_0034,0.8632,0,1,1.1229,2.8255,0.4637,0.766,1.1229,0.766,1.9125,1,0.8632,0
단일,0,0.30,325.2,frame_0035,0.8524,0,1,0.2917,2.4204,0.2282,0.8033,0.2917,0.8033,0.9896,1,0.8524,0
단일,0,0.30,304.2,frame_0036,0.979,0,0,0.4964,4.3203,0.6389,0.5453,0.4964,0.5453,0.9415,1,0.979,0
단일,0,0.30,311.8,frame_0037,0.8286,0,1,0.8141,5.6806,0.3778,0.4498,0.8141,0.4498,1.23,1,0.8286,0
단일,0,0.30,282.1,frame_0038,0.843,0,1,0.617,3.8961,0.1694,0.6205,0.617,0.6205,1.0535,1,0.843,0
단일,0,0.30,293.6,frame_0039,0.9898,0,0,0.5355,2.3385,0.6378,0.4788,0.5355,0.4788,0.9311,1,0.9898,0
단일,0,0.30,288.1,frame_0040,0.991,0,1,0.8707,4.1983,0.3929,0.5883,0.8707,0.5883,1.4089,1,0.991,0
단일,0,0.30,286.5,frame_0041,0.8511,0,1,1.2877,7.6338,0.2421,0.7257,1.2877,0.7257,2.0095,1,0.8511,0
단일,0,0.30,309.3,frame_0042,0.8949,0,1,0.5515,1.6203,0.3657,0.152,0.5515,0.152,0.7942,1,0.8949,0
단일,0,0.30,327.9,frame_0043,0.9908,0,0,0.4301,3.8883,0.452,0.4897,0.4301,0.4897,0.8065,1,0.9908,0
단일,0,0.30,276.4,frame_0044,0.0,1,1,2.4188,4.6842,0.4124,1.0809,2.4188,1.0809,3.8816,1,0.8288,0
단일,0,0.30,271.7,frame_0045,0.8254,0,1,1.9252,4.8811,0.3476,0.3235,1.9252,0.3235,2.6786,1,0.8254,0
단일,0,0.30,317.8,frame_0046,0.9207,0,0,0.1911,1.9929,0.5137,0.5753,0.1911,0.5753,0.7499,1,0.9207,0
단일,0,0.30,321.3,frame_0047,0.8277,0,0,0.7884,3.8256,0.1851,0.6394,0.7884,0.6394,1.2727,1,0.8277,0
단일,0,0.30,324.5,frame_0048,0.8665,0,1,0.9236,3.0831,0.3997,0.6336,0.9236,0.6336,1.6834,1,0.8665,0
단일,0,0.30,307.3,frame_0049,0.9886,0,0,0.1522,1.8079,0.8184,1.0642,0.1522,1.0642,1.1004,1,0.9886,0
단일,0,0.30,322.8,frame_0050,0.0,1,1,132.7316,164.0799,127.4385,139.003,132.7316,139.003,222.7439,0,0.8228,0
단일,0,0.30,280.3,frame_0051,0.7893,0,1,0.9398,2.2592,0.7956,0.9817,0.9398,0.9817,1.821,1,0.7893,0
단일,0,0.30,312.6,frame_0052,0.7317,0,0,0.5362,5.4171,0.52,0.9874,0.5362,0.9874,1.3859,1,0.7317,0
단일,0,0.30,280.6,frame_0053,0.8338,0,1,0.9684,3.9959,0.2285,0.6718,0.9684,0.6718,1.6204,1,0.8338,0
단일,0,0.30,308.4,frame_0054,0.8944,0,1,1.0137,3.533,0.357,0.7612,1.0137,0.7612,1.7049,1,0.8944,0
단일,0,0.30,318.1,frame_0055,0.8233,0,0,0.3256,2.7641,0.7576,1.0261,0.3256,1.0261,1.1836,1,0.8233,0
단일,0,0.30,313.6,frame_0056,0.8733,0,1,1.7613,4.8341,0.4172,0.647,1.7613,0.647,2.6676,1,0.8733,0
단일,0,0.30,301.7,frame_0057,0.8805,0,1,1.2235,3.8119,0.2384,0.4493,1.2235,0.4493,1.827,1,0.8805,0
단일,0,0.30,286.9,frame_0058,0.8553,0,1,1.9949,5.9337,0.1921,0.9169,1.9949,0.9169,3.2359,1,0.8553,0
단일,0,0.30,323.7,frame_0059,0.8868,0,1,0.9346,2.4411,0.4311,1.1596,0.9346,1.1596,2.1119,1,0.8868,0
단일,0,0.30,276.4,frame_0060,0.8322,0,1,0.395,1.9331,0.2219,0.694,0.395,0.694,0.855,1,0.8322,0
단일,0,0.30,318.9,frame_0061,0.0,1,1,179.369,257.5681,178.3059,290.8115,179.369,290.8115,305.0788,0,0.8119,0
단일,0,0.30,277.0,frame_0062,0.8669,0,1,0.6315,4.6975,0.4319,0.717,0.6315,0.717,1.2659,1,0.8669,0
단일,0,0.30,273.8,frame_0063,0.8286,0,1,0.5827,2.1021,0.3828,0.8167,0.5827,0.8167,1.1278,1,0.8286,0
단일,0,0.30,327.2,frame_0064,0.8498,0,0,0.7211,4.3906,0.3297,0.3835,0.7211,0.3835,1.0336,1,0.8498,0
단일,0,0.30,320.3,frame_0065,0.8073,0,1,0.8682,3.2491,0.2274,0.6935,0.8682,0.6935,1.5219,1,0.8073,0
단일,0,0.30,310.6,frame_0066,0.9901,0,1,0.7877,3.4797,0.5111,0.2025,0.7877,0.2025,1.1547,1,0.9901,0
단일,0,0.30,275.0,frame_0067,0.8583,0,1,1.1809,4.4687,0.4224,1.1476,1.1809,1.1476,2.2469,1,0.8583,0
단일,0,0.30,284.7,frame_0068,0.0,1,1,154.9862,152.9197,161.5244,143.0693,154.9862,143.0693,224.6917,0,0.8232,0
단일,0,0.30,288.2,frame_0069,0.1182,1,1,0.6144,5.4,0.4983,0.9643,0.6144,0.9643,1.3955,1,0.8793,0
단일,0,0.30,321.8,frame_0070,0.909,0,0,0.3144,2.8956,0.3997,0.2713,0.3144,0.2713,0.5514,1,0.909,0
단일,0,0.30,316.6,frame_0071,0.7851,0,1,0.2324,2.2431,0.4751,0.7286,0.2324,0.7286,0.8455,1,0.7851,0
단일,0,0.30,294.2,frame_0072,0.865,0,1,0.8461,2.2974,0.1745,0.8508,0.8461,0.8508,1.5471,1,0.865,0
단일,0,0.30,277.0,frame_0073,0.8649,0,1,0.3297,4.9471,0.2373,0.6843,0.3297,0.6843,0.9268,1,0.8649,0
단일,0,0.30,302.4,frame_0074,0.8414,0,1,1.0569,4.0364,0.4628,0.6467,1.0569,0.6467,1.6616,1,0.8414,0
단일,0,0.30,288.5,frame_0075,0.8322,0,1,0.601,4.5781,0.2235,0.5231,0.601,0.5231,1.0703,1,0.8322,0
단일,0,0.30,325.4,frame_0076,0.9822,0,0,0.7443,2.5637,0.3516,0.4019,0.7443,0.4019,1.1366,1,0.9822,0
단일,0,0.30,276.7,frame_0077,0.9906,0,1,0.2996,1.3907,0.2986,0.6099,0.2996,0.6099,0.6824,1,0.9906,0
단일,0,0.30,320.0,frame_0078,0.0,1,1,126.1405,286.973,134.3095,354.5794,126.1405,354.5794,405.7633,0,0.862,0
단일,0,0.30,276.6,frame_0079,0.858,0,1,1.0161,2.0632,0.3609,1.0418,1.0161,1.0418,1.9456,1,0.858,0
단일,0,0.40,391.3,frame_0000,0.8282,0,0,0.4799,2.8346,0.2813,0.7887,0.4799,0.7887,1.2034,1,0.8282,0
단일,0,0.40,370.3,frame_0001,0.8628,0,0,0.5081,5.0088,0.2614,0.4129,0.5081,0.4129,0.8438,1,0.8628,0
단일,0,0.40,411.5,frame_0002,0.9896,0,0,0.427,0.6457,0.1726,0.9103,0.427,0.9103,1.2806,1,0.9896,0
단일,0,0.40,390.3,frame_0003,0.8179,0,0,1.1653,5.1375,0.4596,0.6804,1.1653,0.6804,1.8483,1,0.7216,0
단일,0,0.40,392.0,frame_0004,0.8176,0,0,0.678,6.4149,0.6806,0.697,0.678,0.697,1.2034,1,0.8176,0
단일,0,0.40,429.5,frame_0005,0.8794,0,0,0.2081,2.7787,0.2609,0.8599,0.2081,0.8599,1.0071,1,0.8794,0
단일,0,0.40,370.7,frame_0006,0.7712,0,0,0.3489,2.0361,0.2861,0.7185,0.3489,0.7185,0.8534,1,0.7712,0
단일,0,0.40,403.3,frame_0007,0.8808,0,1,0.7852,2.5908,0.5672,0.9953,0.7852,0.9953,1.5849,1,0.8808,0
단일,0,0.40,416.1,frame_0008,0.8357,0,0,0.6209,3.3421,0.3021,0.6403,0.6209,0.6403,1.1694,1,0.8357,0
단일,0,0.40,398.5,frame_0009,0.9026,0,0,1.215,1.3108,0.2772,1.0388,1.215,1.0388,2.0662,1,0.9026,0
단일,0,0.40,376.8,frame_0010,0.8786,0,0,0.3769,5.7264,0.217,0.6793,0.3769,0.6793,0.9975,1,0.8786,0
단일,0,0.40,390.2,frame_0011,0.9898,0,0,0.306,2.8949,0.3586,0.5927,0.306,0.5927,0.8262,1,0.9898,0
단일,0,0.40,413.2,frame_0012,0.8919,0,0,0.9515,4.1045,0.6488,1.2305,0.9515,1.2305,2.2255,1,0.8919,0
단일,0,0.40,389.8,frame_0013,0.8818,0,0,0.3047,2.0231,0.555,0.4919,0.3047,0.4919,0.7207,1,0.8818,0
단일,0,0.40,395.9,frame_0014,0.902,0,1,0.8457,2.8673,0.1271,0.5172,0.8457,0.5172,1.3887,1,0.902,0
단일,0,0.40,411.0,frame_0015,0.964,0,0,0.1284,1.0439,0.272,0.6205,0.1284,0.6205,0.6391,1,0.964,0
단일,0,0.40,411.4,frame_0016,0.982,0,0,0.3752,3.2869,0.3674,0.6349,0.3752,0.6349,0.7971,1,0.982,0
단일,0,0.40,407.9,frame_0017,0.8485,0,0,0.6259,2.2576,0.4623,0.6832,0.6259,0.6832,1.2788,1,0.8485,0
단일,0,0.40,391.3,frame_0018,0.8574,0,0,0.3114,0.829,0.4615,0.9237,0.3114,0.9237,1.0228,1,0.8574,0
단일,0,0.40,422.4,frame_0019,0.855,0,0,0.5291,1.9692,0.2135,0.9954,0.5291,0.9954,1.3177,1,0.855,0
단일,0,0.40,399.0,frame_0020,0.8381,0,0,0.6005,2.8011,0.4745,0.5537,0.6005,0.5537,1.0565,1,0.8381,0
단일,0,0.40,374.7,frame_0021,0.9048,0,1,0.606,2.8979,0.8214,1.144,0.606,1.144,1.4623,1,0.9048,0
단일,0,0.40,378.8,frame_0022,0.8539,0,0,0.5951,2.7313,0.3195,0.4964,0.5951,0.4964,1.0389,1,0.8539,0
단일,0,0.40,423.6,frame_0023,0.9883,0,0,0.7696,3.3913,0.4384,0.8231,0.7696,0.8231,1.59,1,0.9883,0
단일,0,0.40,402.3,frame_0024,0.9903,0,0,0.4211,4.9726,0.3487,0.6217,0.4211,0.6217,0.9951,1,0.9903,0
단일,0,0.40,418.6,frame_0025,0.9844,0,0,0.549,0.786,0.2871,0.9845,0.549,0.9845,1.4811,1,0.9844,0
단일,0,0.40,393.4,frame_0026,0.857,0,0,0.7788,2.0445,0.4421,0.4625,0.7788,0.4625,1.2534,1,0.857,0
단일,0,0.40,379.4,frame_0027,0.8554,0,1,0.21,1.2193,0.5378,0.7269,0.21,0.7269,0.8693,1,0.8554,0
단일,0,0.40,403.4,frame_0028,0.9692,0,0,0.6885,2.3767,0.2233,0.5766,0.6885,0.5766,1.1068,1,0.9692,0
단일,0,0.40,400.0,frame_0029,0.8122,0,0,0.6968,2.2978,0.2134,0.8783,0.6968,0.8783,1.4088,1,0.8122,0
단일,0,0.40,406.4,frame_0030,0.8609,0,0,0.4144,3.2695,0.2729,1.3895,0.4144,1.3895,1.6669,1,0.8609,0
단일,0,0.40,424.6,frame_0031,0.8517,0,0,0.9481,0.7387,0.2241,1.024,0.9481,1.024,1.7544,1,0.8517,0
단일,0,0.40,378.9,frame_0032,0.0,1,0,89.7141,329.0697,85.9391,305.9036,89.7141,305.9036,294.1747,0,0.9816,0
단일,0,0.40,394.2,frame_0033,0.0,1,0,1.4274,6.3927,0.4898,0.8393,1.4274,0.8393,2.0633,1,0.8488,0
단일,0,0.40,377.1,frame_0034,0.8834,0,1,1.3407,2.0473,0.3066,0.6355,1.3407,0.6355,2.1061,1,0.8834,0
단일,0,0.40,376.2,frame_0035,0.8672,0,1,0.622,1.8148,0.43,1.0764,0.622,1.0764,1.3551,1,0.8672,0
단일,0,0.40,429.4,frame_0036,0.8121,0,0,0.3241,3.6755,0.2671,0.3729,0.3241,0.3729,0.6407,1,0.8121,0
단일,0,0.40,385.0,frame_0037,0.9906,0,0,0.8915,4.2516,0.4474,0.3936,0.8915,0.3936,1.4186,1,0.9906,0
단일,0,0.40,385.5,frame_0038,0.8861,0,1,0.6491,2.1653,0.3954,1.428,0.6491,1.428,1.763,1,0.8861,0
단일,0,0.40,414.0,frame_0039,0.9871,0,0,0.3608,1.2869,0.5176,0.9612,0.3608,0.9612,1.1613,1,0.9871,0
단일,0,0.40,408.4,frame_0040,0.8948,0,1,0.6974,3.1158,0.4732,0.9386,0.6974,0.9386,1.3528,1,0.8948,0
단일,0,0.40,426.7,frame_0041,0.9545,0,0,0.6379,3.4225,0.4881,0.2838,0.6379,0.2838,0.9773,1,0.9545,0
단일,0,0.40,406.6,frame_0042,0.8252,0,0,0.1831,2.7772,0.466,0.5093,0.1831,0.5093,0.5946,1,0.8252,0
단일,0,0.40,429.9,frame_0043,0.8673,0,0,0.3568,0.9997,0.4948,0.7679,0.3568,0.7679,0.9681,1,0.8673,0
단일,0,0.40,427.1,frame_0044,0.8785,0,0,0.4932,4.0265,0.4662,0.7088,0.4932,0.7088,1.2329,1,0.8785,0
단일,0,0.40,403.2,frame_0045,0.8036,0,0,0.3937,2.3558,0.2863,0.7019,0.3937,0.7019,0.919,1,0.8036,0
단일,0,0.40,414.8,frame_0046,0.8084,0,0,0.5271,2.2071,0.2803,0.7263,0.5271,0.7263,1.0003,1,0.8084,0
단일,0,0.40,387.1,frame_0047,0.9902,0,0,0.1881,1.2726,0.624,0.7625,0.1881,0.7625,0.7617,1,0.9902,0
단일,0,0.40,418.5,frame_0048,0.8759,0,1,0.8166,3.9755,0.167,0.4639,0.8166,0.4639,1.3963,1,0.8759,0
단일,0,0.40,422.9,frame_0049,0.8166,0,0,0.7751,2.41,0.427,0.8761,0.7751,0.8761,1.6997,1,0.8166,0
단일,0,0.40,421.2,frame_0050,0.8396,0,0,0.3584,1.4161,0.4734,0.9142,0.3584,0.9142,1.0115,1,0.8396,0
단일,0,0.40,389.4,frame_0051,0.0,1,0,0.6665,3.4673,0.3834,1.1403,0.6665,1.1403,1.7736,1,0.8529,0
단일,0,0.40,372.0,frame_0052,0.8438,0,0,0.506,2.6745,0.2047,0.6549,0.506,0.6549,1.1796,1,0.8438,0
단일,0,0.40,375.5,frame_0053,0.0,1,0,0.4912,8.4498,0.6393,0.4887,0.4912,0.4887,0.8528,1,0.8944,0
단일,0,0.40,394.1,frame_0054,0.8707,0,0,0.3398,1.4743,0.6106,1.3052,0.3398,1.3052,1.4889,1,0.8707,0
단일,0,0.40,386.0,frame_0055,0.9767,0,0,1.1181,4.7437,0.207,0.6718,1.1181,0.6718,1.7498,1,0.9767,0
단일,0,0.40,412.0,frame_0056,0.9893,0,0,0.3545,2.2353,0.6621,0.5652,0.3545,0.5652,0.8499,1,0.9893,0
단일,0,0.40,398.4,frame_0057,0.0,1,0,0.4639,4.6095,0.583,0.9742,0.4639,0.9742,1.0981,1,0.7631,0
단일,0,0.40,383.4,frame_0058,0.8317,0,1,0.598,1.3085,0.5185,0.8291,0.598,0.8291,1.1915,1,0.8317,0
단일,0,0.40,403.5,frame_0059,0.9666,0,0,0.3338,1.7165,0.2882,0.5429,0.3338,0.5429,0.7498,1,0.9666,0
